;;1024 tuiles;256 tuiles;64 tuiles;16 tuiles;4 tuiles;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,673295736;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,778768301;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;1,075544596;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;14,10908484;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;1,161281347;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,750394344;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,660630703;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,581559896;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,5982337;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,520095587;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,506934404;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,501432657;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,428830862;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,437662125;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,363584042;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,382982254;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,371890306;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,446439981;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,431597948;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,462798595;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,517576694;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,525309801;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,509333372;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,522116184;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,506133795;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,498701334;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,513915062;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,516386509;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,527780056;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,590337992;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,571481466;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,57354784;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,631031036;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,65798521;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;1,45437789;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;5,447068214;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;2,051759005;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,683508158;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,59281373;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,602817774;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,526349783;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,546131849;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,50215435;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,431121588;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,431348801;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,437729836;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,37937355;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,361408472;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,375684738;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,409401178;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,444608212;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,480749846;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,501111746;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,520628452;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,525027752;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,533012867;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,509312391;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,504783869;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,522670984;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,53423357;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,516892672;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,511545181;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,560261965;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,587185383;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,592029333;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,649800539;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;1,074986935;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,826544762;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,681777954;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,591334343;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,56850338;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,5284307;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,529109955;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,447179794;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,43242836;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,424970865;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,433491945;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,430137396;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,373265743;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,370285273;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,370198727;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,360262871;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,439718008;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,438925743;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,442596436;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,433866978;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,451877356;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,511068821;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,510830402;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,510198355;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,505213499;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,531821728;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,515574455;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,517285585;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,508642197;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,499785185;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,521695852;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,539562702;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,553153515;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,553401947;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,574706793;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,507040977;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,497817755;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,465242147;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,429201365;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,432337999;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,434004784;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,428593874;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,421687365;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,425792217;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,360675335;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,361335516;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,362062931;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,361265421;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,372764826;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,438216448;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,451435328;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,436975002;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,441255808;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,432959557;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,442971945;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,460685015;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,494917393;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,498744011;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,506069422;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,507078648;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,507839203;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,508206606;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,528658628;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,512561798;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,508343458;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,49738121;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,472141743;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,441820383;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,426238298;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,442633629;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,444371939;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,436154127;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,435092688;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,429775238;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,438625097;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,439799547;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,364179611;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,366428852;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,358736753;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,354411602;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,360772371;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,368077278;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,441722155;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,432189941;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,430490971;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,436157227;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,439930439;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,432050943;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,432254553;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,439751625;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,434907913;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,432811975;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,440947294;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,44498992;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,44730258;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,426223755;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,44568038;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,428797007;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,419584513;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,433121204;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,431935787;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,442010641;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,449876785;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,446281672;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,43241477;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,419013739;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,448306561;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;0,434604883;G and BW;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
make_tuile_by_engine;15;59093,90483;G and BW;1024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
